imgs,labels
N_0000000018/N_0000000018_00516.jpg,not_happy
N_0000000018/N_0000000018_00518.jpg,happy
N_0000000018/N_0000000018_00521.jpg,happy
N_0000000018/N_0000000018_00522.jpg,happy
N_0000000018/N_0000000018_00526.jpg,happy
N_0000000018/N_0000000018_00528.jpg,happy
N_0000000018/N_0000000018_00529.jpg,not_happy
N_0000000018/N_0000000018_00279.jpg,happy
N_0000000018/N_0000000018_00377.jpg,not_happy
N_0000000018/N_0000000018_00445.jpg,not_happy
N_0000000018/N_0000000018_00497.jpg,happy
N_0000000018/N_0000000018_00513.jpg,not_happy
N_0000000018/N_0000000018_00530.jpg,happy
N_0000000018/N_0000000018_00546.jpg,happy
N_0000000018/N_0000000018_00564.jpg,not_happy
N_0000000018/N_0000000018_00580.jpg,not_happy
N_0000000018/N_0000000018_00623.jpg,happy
N_0000000018/N_0000000018_00531.jpg,happy
N_0000000018/N_0000000018_00532.jpg,happy
N_0000000018/N_0000000018_00533.jpg,happy
N_0000000018/N_0000000018_00535.jpg,happy
N_0000000018/N_0000000018_00536.jpg,not_happy
N_0000000018/N_0000000018_00537.jpg,happy
N_0000000018/N_0000000018_00540.jpg,happy
N_0000000018/N_0000000018_00541.jpg,not_happy
N_0000000018/N_0000000018_00543.jpg,happy
N_0000000018/N_0000000018_00544.jpg,happy
N_0000000018/N_0000000018_00548.jpg,not_happy
N_0000000018/N_0000000018_00549.jpg,not_happy
N_0000000018/N_0000000018_00551.jpg,not_happy
N_0000000018/N_0000000018_00552.jpg,happy
N_0000000018/N_0000000018_00556.jpg,not_happy
N_0000000018/N_0000000018_00563.jpg,not_happy
N_0000000018/N_0000000018_00565.jpg,not_happy
N_0000000018/N_0000000018_00572.jpg,not_happy
N_0000000018/N_0000000018_00575.jpg,not_happy
N_0000000018/N_0000000018_00577.jpg,happy
N_0000000018/N_0000000018_00581.jpg,not_happy
N_0000000018/N_0000000018_00583.jpg,happy
N_0000000018/N_0000000018_00603.jpg,not_happy
N_0000000018/N_0000000018_00617.jpg,happy
N_0000000018/N_0000000018_00619.jpg,happy
N_0000000018/N_0000000018_00620.jpg,happy
N_0000000018/N_0000000018_00621.jpg,not_happy
N_0000000018/N_0000000018_00622.jpg,not_happy
N_0000000018/N_0000000018_00627.jpg,not_happy
N_0000000018/N_0000000018_00628.jpg,happy
N_0000000018/N_0000000018_00630.jpg,not_happy
N_0000000018/N_0000000018_00631.jpg,not_happy
N_0000000018/N_0000000018_00632.jpg,not_happy
N_0000000018/N_0000000018_00634.jpg,not_happy
N_0000000018/N_0000000018_00635.jpg,happy
N_0000000018/N_0000000018_00638.jpg,not_happy
N_0000000018/N_0000000018_00639.jpg,happy
N_0000000018/N_0000000018_00641.jpg,not_happy
N_0000000018/N_0000000018_00642.jpg,not_happy
N_0000000018/N_0000000018_00643.jpg,happy
N_0000000018/N_0000000018_00644.jpg,happy
N_0000000018/N_0000000018_00648.jpg,not_happy
N_0000000018/N_0000000018_00649.jpg,not_happy
N_0000000018/N_0000000018_00650.jpg,happy
N_0000000018/N_0000000018_00654.jpg,happy
N_0000000018/N_0000000018_00655.jpg,not_happy
N_0000000001/N_0000000001_00002.jpg,not_happy
N_0000000001/N_0000000001_00003.jpg,not_happy
N_0000000001/N_0000000001_00005.jpg,not_happy
N_0000000001/N_0000000001_00006.jpg,not_happy
N_0000000001/N_0000000001_00009.jpg,not_happy
N_0000000001/N_0000000001_00010.jpg,happy
N_0000000001/N_0000000001_00013.jpg,happy
N_0000000001/N_0000000001_00015.jpg,not_happy
N_0000000001/N_0000000001_00024.jpg,not_happy
N_0000000001/N_0000000001_00025.jpg,not_happy
N_0000000001/N_0000000001_00027.jpg,happy
N_0000000001/N_0000000001_00030.jpg,not_happy
N_0000000001/N_0000000001_00041.jpg,happy
N_0000000001/N_0000000001_00046.jpg,not_happy
N_0000000001/N_0000000001_00048.jpg,not_happy
N_0000000001/N_0000000001_00050.jpg,not_happy
N_0000000001/N_0000000001_00053.jpg,not_happy
N_0000000001/N_0000000001_00057.jpg,not_happy
N_0000000001/N_0000000001_00061.jpg,not_happy
N_0000000001/N_0000000001_00062.jpg,not_happy
N_0000000001/N_0000000001_00066.jpg,not_happy
N_0000000001/N_0000000001_00070.jpg,not_happy
N_0000000001/N_0000000001_00072.jpg,not_happy
N_0000000001/N_0000000001_00073.jpg,not_happy
N_0000000001/N_0000000001_00016.jpg,not_happy
N_0000000001/N_0000000001_00078.jpg,not_happy
N_0000000001/N_0000000001_00132.jpg,not_happy
N_0000000001/N_0000000001_00149.jpg,not_happy
N_0000000001/N_0000000001_00168.jpg,not_happy
N_0000000001/N_0000000001_00197.jpg,not_happy
N_0000000001/N_0000000001_00216.jpg,happy
N_0000000001/N_0000000001_00083.jpg,not_happy
N_0000000001/N_0000000001_00085.jpg,happy
N_0000000001/N_0000000001_00086.jpg,not_happy
N_0000000001/N_0000000001_00090.jpg,not_happy
N_0000000001/N_0000000001_00091.jpg,not_happy
N_0000000001/N_0000000001_00093.jpg,not_happy
N_0000000001/N_0000000001_00094.jpg,not_happy
N_0000000001/N_0000000001_00096.jpg,not_happy
N_0000000001/N_0000000001_00097.jpg,not_happy
N_0000000001/N_0000000001_00098.jpg,happy
N_0000000001/N_0000000001_00101.jpg,not_happy
N_0000000001/N_0000000001_00103.jpg,not_happy
N_0000000001/N_0000000001_00106.jpg,happy
N_0000000001/N_0000000001_00110.jpg,not_happy
N_0000000001/N_0000000001_00111.jpg,not_happy
N_0000000001/N_0000000001_00116.jpg,not_happy
N_0000000001/N_0000000001_00118.jpg,not_happy
N_0000000001/N_0000000001_00119.jpg,not_happy
N_0000000001/N_0000000001_00123.jpg,happy
N_0000000001/N_0000000001_00125.jpg,happy
N_0000000001/N_0000000001_00126.jpg,not_happy
N_0000000001/N_0000000001_00127.jpg,happy
N_0000000001/N_0000000001_00128.jpg,happy
N_0000000001/N_0000000001_00130.jpg,not_happy
N_0000000001/N_0000000001_00136.jpg,not_happy
N_0000000001/N_0000000001_00137.jpg,not_happy
N_0000000001/N_0000000001_00138.jpg,happy
N_0000000001/N_0000000001_00142.jpg,not_happy
N_0000000001/N_0000000001_00143.jpg,not_happy
N_0000000001/N_0000000001_00145.jpg,happy
N_0000000001/N_0000000001_00146.jpg,not_happy
N_0000000001/N_0000000001_00150.jpg,not_happy
N_0000000001/N_0000000001_00151.jpg,not_happy
N_0000000001/N_0000000001_00152.jpg,not_happy
N_0000000001/N_0000000001_00161.jpg,not_happy
N_0000000001/N_0000000001_00172.jpg,not_happy
N_0000000001/N_0000000001_00193.jpg,not_happy
N_0000000001/N_0000000001_00194.jpg,not_happy
N_0000000001/N_0000000001_00196.jpg,not_happy
N_0000000001/N_0000000001_00199.jpg,not_happy
N_0000000001/N_0000000001_00203.jpg,not_happy
N_0000000001/N_0000000001_00212.jpg,not_happy
N_0000000001/N_0000000001_00219.jpg,not_happy
N_0000000001/N_0000000001_00220.jpg,happy
N_0000000001/N_0000000001_00224.jpg,not_happy
N_0000000001/N_0000000001_00226.jpg,not_happy
N_0000000001/N_0000000001_00233.jpg,not_happy
N_0000000001/N_0000000001_00235.jpg,not_happy
N_0000000001/N_0000000001_00237.jpg,not_happy
N_0000000001/N_0000000001_00242.jpg,not_happy
N_0000000001/N_0000000001_00245.jpg,happy
N_0000000001/N_0000000001_00246.jpg,happy
N_0000000001/N_0000000001_00250.jpg,not_happy
N_0000000001/N_0000000001_00256.jpg,happy
N_0000000001/N_0000000001_00257.jpg,not_happy
N_0000000001/N_0000000001_00261.jpg,not_happy
N_0000000001/N_0000000001_00262.jpg,not_happy
N_0000000001/N_0000000001_00263.jpg,not_happy
N_0000000001/N_0000000001_00264.jpg,not_happy
N_0000000001/N_0000000001_00265.jpg,not_happy
N_0000000001/N_0000000001_00266.jpg,happy
N_0000000001/N_0000000001_00270.jpg,not_happy
N_0000000001/N_0000000001_00274.jpg,happy
N_0000000001/N_0000000001_00275.jpg,not_happy
N_0000000001/N_0000000001_00276.jpg,happy
N_0000000001/N_0000000001_00278.jpg,not_happy
N_0000000001/N_0000000001_00281.jpg,not_happy
N_0000000001/N_0000000001_00284.jpg,not_happy
N_0000000001/N_0000000001_00285.jpg,not_happy
N_0000000001/N_0000000001_00287.jpg,not_happy
N_0000000001/N_0000000001_00294.jpg,not_happy
N_0000000001/N_0000000001_00296.jpg,not_happy
N_0000000001/N_0000000001_00300.jpg,not_happy
N_0000000001/N_0000000001_00314.jpg,not_happy
N_0000000001/N_0000000001_00318.jpg,not_happy
N_0000000001/N_0000000001_00319.jpg,not_happy
N_0000000001/N_0000000001_00321.jpg,not_happy
N_0000000001/N_0000000001_00322.jpg,not_happy
N_0000000001/N_0000000001_00324.jpg,not_happy
N_0000000001/N_0000000001_00327.jpg,not_happy
N_0000000001/N_0000000001_00333.jpg,not_happy
N_0000000001/N_0000000001_00336.jpg,happy
N_0000000001/N_0000000001_00337.jpg,not_happy
N_0000000001/N_0000000001_00338.jpg,not_happy
N_0000000001/N_0000000001_00347.jpg,not_happy
N_0000000001/N_0000000001_00351.jpg,not_happy
N_0000000001/N_0000000001_00352.jpg,not_happy
N_0000000001/N_0000000001_00355.jpg,not_happy
N_0000000001/N_0000000001_00361.jpg,not_happy
N_0000000001/N_0000000001_00363.jpg,not_happy
N_0000000001/N_0000000001_00365.jpg,not_happy
N_0000000001/N_0000000001_00366.jpg,not_happy
N_0000000001/N_0000000001_00369.jpg,not_happy
N_0000000001/N_0000000001_00374.jpg,not_happy
N_0000000001/N_0000000001_00375.jpg,not_happy
N_0000000001/N_0000000001_00386.jpg,not_happy
N_0000000001/N_0000000001_00392.jpg,not_happy
N_0000000001/N_0000000001_00405.jpg,happy
N_0000000001/N_0000000001_00406.jpg,not_happy
N_0000000001/N_0000000001_00407.jpg,not_happy
N_0000000001/N_0000000001_00410.jpg,not_happy
N_0000000001/N_0000000001_00418.jpg,not_happy
N_0000000001/N_0000000001_00422.jpg,not_happy
N_0000000001/N_0000000001_00423.jpg,not_happy
N_0000000001/N_0000000001_00426.jpg,happy
N_0000000001/N_0000000001_00434.jpg,not_happy
N_0000000001/N_0000000001_00440.jpg,not_happy
N_0000000001/N_0000000001_00441.jpg,happy
N_0000000001/N_0000000001_00445.jpg,not_happy
N_0000000001/N_0000000001_00448.jpg,not_happy
N_0000000001/N_0000000001_00452.jpg,not_happy
N_0000000001/N_0000000001_00454.jpg,not_happy
N_0000000001/N_0000000001_00465.jpg,not_happy
N_0000000001/N_0000000001_00466.jpg,not_happy
N_0000000001/N_0000000001_00467.jpg,not_happy
N_0000000001/N_0000000001_00473.jpg,not_happy
N_0000000001/N_0000000001_00474.jpg,happy
N_0000000001/N_0000000001_00478.jpg,not_happy
N_0000000001/N_0000000001_00479.jpg,not_happy
N_0000000001/N_0000000001_00494.jpg,not_happy
N_0000000001/N_0000000001_00498.jpg,not_happy
N_0000000001/N_0000000001_00500.jpg,not_happy
N_0000000001/N_0000000001_00503.jpg,not_happy
N_0000000001/N_0000000001_00505.jpg,happy
N_0000000001/N_0000000001_00507.jpg,not_happy
N_0000000001/N_0000000001_00518.jpg,not_happy
N_0000000001/N_0000000001_00522.jpg,not_happy
N_0000000001/N_0000000001_00523.jpg,not_happy
N_0000000001/N_0000000001_00529.jpg,not_happy
N_0000000001/N_0000000001_00532.jpg,not_happy
N_0000000001/N_0000000001_00538.jpg,not_happy
N_0000000001/N_0000000001_00539.jpg,not_happy
N_0000000001/N_0000000001_00542.jpg,not_happy
N_0000000001/N_0000000001_00545.jpg,not_happy
N_0000000001/N_0000000001_00546.jpg,not_happy
N_0000000001/N_0000000001_00551.jpg,not_happy
N_0000000001/N_0000000001_00554.jpg,not_happy
N_0000000001/N_0000000001_00556.jpg,not_happy
N_0000000001/N_0000000001_00558.jpg,not_happy
N_0000000001/N_0000000001_00562.jpg,not_happy
N_0000000001/N_0000000001_00565.jpg,not_happy
N_0000000001/N_0000000001_00566.jpg,not_happy
N_0000000001/N_0000000001_00571.jpg,not_happy
N_0000000001/N_0000000001_00572.jpg,happy
N_0000000001/N_0000000001_00574.jpg,not_happy
N_0000000001/N_0000000001_00580.jpg,not_happy
N_0000000001/N_0000000001_00581.jpg,not_happy
N_0000000001/N_0000000001_00582.jpg,not_happy
N_0000000001/N_0000000001_00585.jpg,not_happy
N_0000000001/N_0000000001_00586.jpg,not_happy
N_0000000001/N_0000000001_00587.jpg,not_happy
N_0000000001/N_0000000001_00591.jpg,not_happy
N_0000000001/N_0000000001_00592.jpg,not_happy
N_0000000001/N_0000000001_00600.jpg,not_happy
N_0000000001/N_0000000001_00602.jpg,not_happy
N_0000000001/N_0000000001_00604.jpg,not_happy
N_0000000001/N_0000000001_00605.jpg,not_happy
N_0000000001/N_0000000001_00606.jpg,happy
N_0000000001/N_0000000001_00610.jpg,happy
N_0000000001/N_0000000001_00616.jpg,not_happy
N_0000000001/N_0000000001_00619.jpg,not_happy
N_0000000001/N_0000000001_00325.jpg,not_happy
N_0000000001/N_0000000001_00348.jpg,not_happy
N_0000000001/N_0000000001_00569.jpg,not_happy
N_0000000001/N_0000000001_00588.jpg,not_happy
N_0000000001/N_0000000001_00642.jpg,not_happy
N_0000000001/N_0000000001_00659.jpg,not_happy
N_0000000001/N_0000000001_00716.jpg,not_happy
N_0000000001/N_0000000001_00738.jpg,not_happy
N_0000000001/N_0000000001_00819.jpg,not_happy
N_0000000001/N_0000000001_00630.jpg,happy
N_0000000001/N_0000000001_00637.jpg,not_happy
N_0000000001/N_0000000001_00639.jpg,not_happy
N_0000000001/N_0000000001_00643.jpg,not_happy
N_0000000001/N_0000000001_00646.jpg,not_happy
N_0000000001/N_0000000001_00651.jpg,happy
N_0000000001/N_0000000001_00653.jpg,not_happy
N_0000000001/N_0000000001_00670.jpg,not_happy
N_0000000001/N_0000000001_00671.jpg,not_happy
N_0000000001/N_0000000001_00672.jpg,not_happy
N_0000000001/N_0000000001_00673.jpg,not_happy
N_0000000001/N_0000000001_00675.jpg,not_happy
N_0000000001/N_0000000001_00676.jpg,not_happy
N_0000000001/N_0000000001_00677.jpg,not_happy
N_0000000001/N_0000000001_00679.jpg,not_happy
N_0000000001/N_0000000001_00680.jpg,not_happy
N_0000000001/N_0000000001_00685.jpg,happy
N_0000000001/N_0000000001_00686.jpg,not_happy
N_0000000001/N_0000000001_00689.jpg,not_happy
N_0000000001/N_0000000001_00690.jpg,not_happy
N_0000000001/N_0000000001_00701.jpg,not_happy
N_0000000001/N_0000000001_00702.jpg,not_happy
N_0000000001/N_0000000001_00705.jpg,happy
N_0000000001/N_0000000001_00706.jpg,not_happy
N_0000000001/N_0000000001_00711.jpg,happy
N_0000000001/N_0000000001_00722.jpg,happy
N_0000000001/N_0000000001_00727.jpg,happy
N_0000000001/N_0000000001_00728.jpg,not_happy
N_0000000001/N_0000000001_00735.jpg,happy
N_0000000001/N_0000000001_00739.jpg,happy
N_0000000001/N_0000000001_00744.jpg,not_happy
N_0000000001/N_0000000001_00748.jpg,not_happy
N_0000000001/N_0000000001_00752.jpg,happy
N_0000000001/N_0000000001_00753.jpg,not_happy
N_0000000001/N_0000000001_00757.jpg,not_happy
N_0000000001/N_0000000001_00769.jpg,not_happy
N_0000000001/N_0000000001_00777.jpg,not_happy
N_0000000001/N_0000000001_00782.jpg,not_happy
N_0000000001/N_0000000001_00788.jpg,not_happy
N_0000000001/N_0000000001_00791.jpg,not_happy
N_0000000001/N_0000000001_00792.jpg,happy
N_0000000001/N_0000000001_00793.jpg,happy
N_0000000001/N_0000000001_00798.jpg,happy
N_0000000001/N_0000000001_00799.jpg,not_happy
N_0000000001/N_0000000001_00804.jpg,not_happy
N_0000000001/N_0000000001_00805.jpg,not_happy
N_0000000001/N_0000000001_00806.jpg,not_happy
N_0000000001/N_0000000001_00807.jpg,not_happy
N_0000000001/N_0000000001_00808.jpg,not_happy
N_0000000001/N_0000000001_00816.jpg,not_happy
N_0000000001/N_0000000001_00823.jpg,not_happy
N_0000000001/N_0000000001_00838.jpg,not_happy
N_0000000001/N_0000000001_00859.jpg,not_happy
N_0000000001/N_0000000001_00864.jpg,happy
N_0000000001/N_0000000001_00866.jpg,happy
N_0000000001/N_0000000001_00868.jpg,not_happy
N_0000000001/N_0000000001_00873.jpg,not_happy
N_0000000001/N_0000000001_00882.jpg,not_happy
N_0000000001/N_0000000001_00884.jpg,not_happy
N_0000000002/N_0000000002_00003.jpg,not_happy
N_0000000002/N_0000000002_00004.jpg,not_happy
N_0000000002/N_0000000002_00014.jpg,not_happy
N_0000000002/N_0000000002_00015.jpg,happy
N_0000000002/N_0000000002_00016.jpg,happy
N_0000000002/N_0000000002_00018.jpg,not_happy
N_0000000002/N_0000000002_00023.jpg,not_happy
N_0000000002/N_0000000002_00024.jpg,not_happy
N_0000000002/N_0000000002_00026.jpg,not_happy
N_0000000002/N_0000000002_00027.jpg,not_happy
N_0000000002/N_0000000002_00030.jpg,not_happy
N_0000000002/N_0000000002_00039.jpg,happy
N_0000000002/N_0000000002_00042.jpg,not_happy
N_0000000002/N_0000000002_00044.jpg,not_happy
N_0000000002/N_0000000002_00048.jpg,not_happy
N_0000000002/N_0000000002_00049.jpg,not_happy
N_0000000002/N_0000000002_00051.jpg,not_happy
N_0000000002/N_0000000002_00054.jpg,not_happy
N_0000000002/N_0000000002_00061.jpg,happy
N_0000000002/N_0000000002_00065.jpg,not_happy
N_0000000002/N_0000000002_00067.jpg,not_happy
N_0000000002/N_0000000002_00071.jpg,happy
N_0000000002/N_0000000002_00102.jpg,not_happy
N_0000000002/N_0000000002_00127.jpg,not_happy
N_0000000002/N_0000000002_00185.jpg,not_happy
N_0000000002/N_0000000002_00208.jpg,not_happy
N_0000000002/N_0000000002_00224.jpg,not_happy
N_0000000002/N_0000000002_00262.jpg,not_happy
N_0000000002/N_0000000002_00283.jpg,not_happy
N_0000000002/N_0000000002_00081.jpg,not_happy
N_0000000002/N_0000000002_00082.jpg,not_happy
N_0000000002/N_0000000002_00086.jpg,not_happy
